pair_id,dataset,model_norm,attack_family,poison_rate,target_label,mode,f,delta,eps,upgd_steps,upgd_steps_multiplier,folder_new,folder_baseline,stealth_tpr_avg_new,stealth_tpr_avg_baseline,stealth_tpr_avg_delta,stealth_auc_avg_new,stealth_auc_avg_baseline,stealth_auc_avg_delta,transfer_rate_new,transfer_rate_baseline,transfer_rate_delta,asr_new,asr_baseline,asr_delta,nc_max_anomaly_index_new,nc_max_anomaly_index_baseline,nc_max_anomaly_index_delta,S_stealth_new,S_stealth_baseline,S_stealth_delta,S_stealth_tpr_new,S_stealth_tpr_baseline,S_stealth_tpr_delta
cifar10|resnet18|upgd|0.005|||12.0|100.0|5.0#1,cifar10,resnet18,upgd,0.005,0,all-to-one,,,12.0,100.0,5.0,upgd_0.005_eps=12.0_constraint=Linf_steps=100_mode=all2one_mult=5_poison_seed=2333_arch=ResNet18_cifar10,upgd_0.005_eps=12.0_constraint=Linf_steps=100_mult=5_poison_seed=2333_arch=ResNet18_cifar10,0.18452255665230088,0.5830827199869153,-0.3985601633346144,0.10265538890944703,0.22154419332209474,-0.11888880441264771,0.999687,0.664687,0.33499999999999996,1.0,0.849993048797442,0.15000695120255803,3.1527652740478516,2.8042550086975098,0.3485102653503418,,,,,,
cifar10|resnet18|upgd|0.005|||16.0|100.0|5.0#1,cifar10,resnet18,upgd,0.005,0,all-to-one,,,16.0,100.0,5.0,upgd_0.005_eps=16.0_constraint=Linf_steps=100_mode=all2one_mult=5_poison_seed=2333_arch=ResNet18_cifar10,upgd_0.005_eps=16.0_constraint=Linf_steps=100_mult=5_poison_seed=2333_arch=ResNet18_cifar10,0.5050350736929923,0.35325874201973295,0.15177633167325932,0.14258559289510409,0.18439320412830829,-0.0418076112332042,0.974531,0.765156,0.2093750000000001,0.9998609759488392,0.9581537606005839,0.04170721534825528,1.1581989526748657,4.92609977722168,-3.767900824546814,,,,,,
cifar10|resnet18|upgd|0.005|||20.0|100.0|5.0#1,cifar10,resnet18,upgd,0.005,0,all-to-one,,,20.0,100.0,5.0,upgd_0.005_eps=20.0_constraint=Linf_steps=100_mode=all2one_mult=5_poison_seed=2333_arch=ResNet18_cifar10,upgd_0.005_eps=20.0_constraint=Linf_steps=100_mult=5_poison_seed=2333_arch=ResNet18_cifar10,0.3979547413793104,0.47633603567439264,-0.07838129429508223,0.09333393539254864,0.2729860321474119,-0.17965209675486327,0.996563,0.799219,0.19734399999999996,0.9998609759488392,0.9956902544140136,0.004170721534825561,1.9167765378952026,1.5446627140045166,0.37211382389068604,,,,,,
cifar10|resnet18|upgd|0.005|||24.0|100.0|5.0#1,cifar10,resnet18,upgd,0.005,0,all-to-one,,,24.0,100.0,5.0,upgd_0.005_eps=24.0_constraint=Linf_steps=100_mode=all2one_mult=5_poison_seed=2333_arch=ResNet18_cifar10,upgd_0.005_eps=24.0_constraint=Linf_steps=100_mult=5_poison_seed=2333_arch=ResNet18_cifar10,0.2966563759905464,0.5646775532581454,-0.268021177267599,0.10320802764316073,0.17280162539273924,-0.06959359774957852,0.999531,0.970313,0.029217999999999966,1.0,0.9984707354372306,0.0015292645627693613,2.823457717895508,1.674246907234192,1.149210810661316,,,,,,
cifar10|resnet18|upgd|0.01|||4.0|100.0|5.0#1,cifar10,resnet18,upgd,0.01,0,all-to-one,,,4.0,100.0,5.0,upgd_0.010_eps=4.0_constraint=Linf_steps=100_mode=all2one_mult=5_poison_seed=2333_arch=ResNet18_cifar10,upgd_0.010_eps=4.0_constraint=Linf_steps=100_mult=5_poison_seed=2333_arch=ResNet18_cifar10,0.15129577770824643,0.6452054204062353,-0.49390964269798887,0.05942345620636169,0.4002650470377431,-0.34084159083138144,0.994375,0.756094,0.23828099999999997,0.9997219518976783,0.5886278326150424,0.41109411928263595,4.527141094207764,1.9705346822738647,2.556606411933899,,,,,,
cifar10|resnet18|upgd|0.01|||6.0|100.0|5.0#1,cifar10,resnet18,upgd,0.01,0,all-to-one,,,6.0,100.0,5.0,upgd_0.010_eps=6.0_constraint=Linf_steps=100_mode=all2one_mult=5_poison_seed=2333_arch=ResNet18_cifar10,upgd_0.010_eps=6.0_constraint=Linf_steps=100_mult=5_poison_seed=2333_arch=ResNet18_cifar10,0.1070393742179897,0.6139486892583119,-0.5069093150403222,0.06201059560396294,0.2800093969940327,-0.21799880139006977,0.999219,0.928594,0.07062499999999994,1.0,0.8152370360072293,0.1847629639927707,4.306210517883301,1.8386363983154297,2.467574119567871,,,,,,
cifar10|resnet18|upgd|0.01|||8.0|100.0|5.0#1,cifar10,resnet18,upgd,0.01,0,all-to-one,,,8.0,100.0,5.0,upgd_0.010_eps=8.0_constraint=Linf_steps=100_mode=all2one_mult=5_poison_seed=2333_arch=ResNet18_cifar10,upgd_0.010_eps=8.0_constraint=Linf_steps=100_mult=5_poison_seed=2333_arch=ResNet18_cifar10,0.15714248470522807,0.5165605975828111,-0.3594181128775831,0.0556263293909145,0.3200802978011026,-0.2644539684101881,0.994687,0.764219,0.230468,0.9998609759488392,0.7764493257333519,0.22341165021548726,3.0416038036346436,3.8351263999938965,-0.7935225963592529,,,,,,
cifar10|resnet18|upgd|0.01|||10.0|100.0|5.0#1,cifar10,resnet18,upgd,0.01,0,all-to-one,,,10.0,100.0,5.0,upgd_0.010_eps=10.0_constraint=Linf_steps=100_mode=all2one_mult=5_poison_seed=2333_arch=ResNet18_cifar10,upgd_0.010_eps=10.0_constraint=Linf_steps=100_mult=5_poison_seed=2333_arch=ResNet18_cifar10,0.281978429549562,0.5772141515754425,-0.29523572202588055,0.06326771990262436,0.33580870676346686,-0.2725409868608425,0.998594,0.79375,0.20484400000000003,1.0,0.8559710829973586,0.14402891700264142,3.407752752304077,3.1154279708862305,0.2923247814178467,,,,,,
cifar10|resnet18|upgd|0.01|||12.0|100.0|5.0#1,cifar10,resnet18,upgd,0.01,0,all-to-one,,,12.0,100.0,5.0,upgd_0.010_eps=12.0_constraint=Linf_steps=100_mode=all2one_mult=5_poison_seed=2333_arch=ResNet18_cifar10,upgd_0.010_eps=12.0_constraint=Linf_steps=100_mult=5_poison_seed=2333_arch=ResNet18_cifar10,0.28991943556235233,0.6249585990976976,-0.33503916353534524,0.06856511774933238,0.24812996854488512,-0.17956485079555273,0.999687,0.854844,0.14484299999999994,1.0,0.8936466008619491,0.10635339913805086,3.865949869155884,1.2216695547103882,2.6442803144454956,,,,,,
cifar10|resnet18|upgd|0.01|||16.0|100.0|5.0#1,cifar10,resnet18,upgd,0.01,0,all-to-one,,,16.0,100.0,5.0,upgd_0.010_eps=16.0_constraint=Linf_steps=100_mode=all2one_mult=5_poison_seed=2333_arch=ResNet18_cifar10,upgd_0.010_eps=16.0_constraint=Linf_steps=100_mult=5_poison_seed=2333_arch=ResNet18_cifar10,0.3601428323136818,0.5084891181458451,-0.14834628583216325,0.19113089075480905,0.2301527393182814,-0.03902184856347235,0.999219,0.907969,0.09124999999999994,0.9998609759488392,0.9837341860141805,0.01612678993465866,1.9696279764175415,1.6968339681625366,0.2727940082550049,,,,,,
cifar10|resnet18|upgd|0.01|||20.0|100.0|5.0#1,cifar10,resnet18,upgd,0.01,0,all-to-one,,,20.0,100.0,5.0,upgd_0.010_eps=20.0_constraint=Linf_steps=100_mode=all2one_mult=5_poison_seed=2333_arch=ResNet18_cifar10,upgd_0.010_eps=20.0_constraint=Linf_steps=100_mult=5_poison_seed=2333_arch=ResNet18_cifar10,0.3970847004031698,0.4901292254504819,-0.09304452504731209,0.15384508826399057,0.17291967339699332,-0.019074585133002753,0.997812,0.917813,0.07999900000000004,1.0,0.9952731822605311,0.004726817739468925,1.9030853509902954,1.7863539457321167,0.11673140525817871,,,,,,
cifar10|resnet18|upgd|0.01|||24.0|100.0|5.0#1,cifar10,resnet18,upgd,0.01,0,all-to-one,,,24.0,100.0,5.0,upgd_0.010_eps=24.0_constraint=Linf_steps=100_mode=all2one_mult=5_poison_seed=2333_arch=ResNet18_cifar10,upgd_0.010_eps=24.0_constraint=Linf_steps=100_mult=5_poison_seed=2333_arch=ResNet18_cifar10,0.22781858230223828,0.17245175683212488,0.0553668254701134,0.033026722213049586,0.06605621182535515,-0.03302948961230556,0.999844,0.965625,0.034219,1.0,0.9970804949256221,0.0029195050743778816,2.4336328506469727,2.061378240585327,0.3722546100616455,,,,,,
cifar10|resnet18|upgd|0.05|||4.0|100.0|5.0#1,cifar10,resnet18,upgd,0.05,0,all-to-one,,,4.0,100.0,5.0,upgd_0.050_eps=4.0_constraint=Linf_steps=100_mode=all2one_mult=5_poison_seed=2333_arch=ResNet18_cifar10,upgd_0.050_eps=4.0_constraint=Linf_steps=100_mult=5_poison_seed=2333_arch=ResNet18_cifar10,0.13168111792715143,0.2708102681838138,-0.1391291502566624,0.06512573286441059,0.1462767288611786,-0.081150995996768,0.990625,0.942813,0.047811999999999966,1.0,0.9499513415820937,0.05004865841790629,3.0837981700897217,2.1409451961517334,0.9428529739379883,,,,,,
cifar10|resnet18|upgd|0.05|||6.0|100.0|5.0#1,cifar10,resnet18,upgd,0.05,0,all-to-one,,,6.0,100.0,5.0,upgd_0.050_eps=6.0_constraint=Linf_steps=100_mode=all2one_mult=5_poison_seed=2333_arch=ResNet18_cifar10,upgd_0.050_eps=6.0_constraint=Linf_steps=100_mult=5_poison_seed=2333_arch=ResNet18_cifar10,0.12863326758654248,0.3383735749614143,-0.20974030737487181,0.055823864479947805,0.14812039396949428,-0.09229652948954647,0.999687,0.971406,0.028281,1.0,0.9908244126233838,0.009175587376616168,4.311389923095703,2.4391777515411377,1.8722121715545654,,,,,,
cifar10|resnet18|upgd|0.05|||8.0|100.0|5.0#1,cifar10,resnet18,upgd,0.05,0,all-to-one,,,8.0,100.0,5.0,upgd_0.050_eps=8.0_constraint=Linf_steps=100_mode=all2one_mult=5_poison_seed=2333_arch=ResNet18_cifar10,upgd_0.050_eps=8.0_constraint=Linf_steps=100_mult=5_poison_seed=2333_arch=ResNet18_cifar10,0.1735087498262199,0.16545775977693067,0.00805099004928922,0.08181661156189857,0.09084721540958007,-0.009030603847681506,0.997656,0.992188,0.005468000000000028,1.0,0.9847073543723064,0.015292645627693613,3.969275712966919,4.08929967880249,-0.12002396583557129,,,,,,
cifar10|resnet18|upgd|0.05|||10.0|100.0|5.0#1,cifar10,resnet18,upgd,0.05,0,all-to-one,,,10.0,100.0,5.0,upgd_0.050_eps=10.0_constraint=Linf_steps=100_mode=all2one_mult=5_poison_seed=2333_arch=ResNet18_cifar10,upgd_0.050_eps=10.0_constraint=Linf_steps=100_mult=5_poison_seed=2333_arch=ResNet18_cifar10,0.0556958718545808,0.47108493208675606,-0.41538906023217526,0.03291356239244658,0.15862006030915343,-0.12570649791670685,0.998594,0.978437,0.02015699999999998,1.0,0.9646878910051438,0.03531210899485615,3.463423728942871,2.56168794631958,0.901735782623291,,,,,,
cifar10|resnet18|upgd|0.05|||12.0|100.0|5.0#1,cifar10,resnet18,upgd,0.05,0,all-to-one,,,12.0,100.0,5.0,upgd_0.050_eps=12.0_constraint=Linf_steps=100_mode=all2one_mult=5_poison_seed=2333_arch=ResNet18_cifar10,upgd_0.050_eps=12.0_constraint=Linf_steps=100_mult=5_poison_seed=2333_arch=ResNet18_cifar10,0.0245609620464341,0.4845943311874106,-0.4600333691409765,0.029223898548178084,0.3365020636363384,-0.3072781650881603,0.995313,0.98,0.015313000000000021,1.0,0.9717781176143473,0.028221882385652708,1.658203125,2.840578079223633,-1.1823749542236328,,,,,,
cifar10|resnet18|upgd|0.05|||16.0|100.0|5.0#1,cifar10,resnet18,upgd,0.05,0,all-to-one,,,16.0,100.0,5.0,upgd_0.050_eps=16.0_constraint=Linf_steps=100_mode=all2one_mult=5_poison_seed=2333_arch=ResNet18_cifar10,upgd_0.050_eps=16.0_constraint=Linf_steps=100_mult=5_poison_seed=2333_arch=ResNet18_cifar10,0.027263220318365144,0.3572439375436147,-0.3299807172252496,0.029626023215951314,0.20231360512433816,-0.17268758190838684,1.0,0.991094,0.00890599999999997,1.0,0.9961073265674962,0.003892673432503768,3.39786958694458,2.9530439376831055,0.4448256492614746,,,,,,
cifar10|resnet18|upgd|0.05|||20.0|100.0|5.0#1,cifar10,resnet18,upgd,0.05,0,all-to-one,,,20.0,100.0,5.0,upgd_0.050_eps=20.0_constraint=Linf_steps=100_mode=all2one_mult=5_poison_seed=2333_arch=ResNet18_cifar10,upgd_0.050_eps=20.0_constraint=Linf_steps=100_mult=5_poison_seed=2333_arch=ResNet18_cifar10,0.29250755074377877,0.6543318944467699,-0.3618243437029911,0.1422391376978558,0.18588618967938975,-0.04364705198153396,1.0,0.962812,0.037188,1.0,0.9963853746698179,0.0036146253301820863,3.273716688156128,1.8134455680847168,1.4602711200714111,,,,,,
cifar10|resnet18|upgd|0.05|||24.0|100.0|5.0#1,cifar10,resnet18,upgd,0.05,0,all-to-one,,,24.0,100.0,5.0,upgd_0.050_eps=24.0_constraint=Linf_steps=100_mode=all2one_mult=5_poison_seed=2333_arch=ResNet18_cifar10,upgd_0.050_eps=24.0_constraint=Linf_steps=100_mult=5_poison_seed=2333_arch=ResNet18_cifar10,0.021811248783539572,0.3857665645879733,-0.36395531580443374,0.027600768083131166,0.18620950039896855,-0.1586087323158374,1.0,0.9875,0.012499999999999956,1.0,0.9987487835395523,0.0012512164604476794,3.1435980796813965,5.05472993850708,-1.9111318588256836,,,,,,
cifar10|vgg|upgd|0.005|||4.0|100.0|5.0#1,cifar10,vgg,upgd,0.005,0,all-to-one,,,4.0,100.0,5.0,upgd_0.005_eps=4.0_constraint=Linf_steps=100_mode=all2one_mult=5_poison_seed=2333_arch=vgg19_bn_cifar10,upgd_0.005_eps=4.0_constraint=Linf_steps=100_mult=5_poison_seed=2333_arch=vgg19_bn_cifar10,0.6610751124227094,0.8169328585961343,-0.15585774617342485,0.4631012330771054,0.5385580074536159,-0.07545677437651055,0.754375,0.28125,0.473125,0.9892951480606145,0.13666064229111635,0.8526345057694982,2.679840564727783,5.985161781311035,-3.305321216583252,,,,,,
cifar10|vgg|upgd|0.005|||6.0|100.0|5.0#1,cifar10,vgg,upgd,0.005,0,all-to-one,,,6.0,100.0,5.0,upgd_0.005_eps=6.0_constraint=Linf_steps=100_mode=all2one_mult=5_poison_seed=2333_arch=vgg19_bn_cifar10,upgd_0.005_eps=6.0_constraint=Linf_steps=100_mult=5_poison_seed=2333_arch=vgg19_bn_cifar10,0.5785770932014489,0.7813061894184168,-0.20272909621696789,0.35045693421090673,0.4820978642529987,-0.13164093004209199,0.932969,0.52,0.41296900000000003,0.9979146392325873,0.43027943834283333,0.5676352008897539,3.385429859161377,2.797478675842285,0.5879511833190918,,,,,,
cifar10|vgg|upgd|0.005|||8.0|100.0|5.0#1,cifar10,vgg,upgd,0.005,0,all-to-one,,,8.0,100.0,5.0,upgd_0.005_eps=8.0_constraint=Linf_steps=100_mode=all2one_mult=5_poison_seed=2333_arch=vgg19_bn_cifar10,upgd_0.005_eps=8.0_constraint=Linf_steps=100_mult=5_poison_seed=2333_arch=vgg19_bn_cifar10,0.6504836682324286,0.7462985622065728,-0.09581489397414411,0.30977786847944877,0.46803977429256904,-0.15826190581312027,0.990469,0.620625,0.36984400000000006,0.9988878075907132,0.5922424579452246,0.4066453496454886,2.7272448539733887,2.376652240753174,0.35059261322021484,,,,,,
cifar10|vgg|upgd|0.005|||10.0|100.0|5.0#1,cifar10,vgg,upgd,0.005,0,all-to-one,,,10.0,100.0,5.0,upgd_0.005_eps=10.0_constraint=Linf_steps=100_mode=all2one_mult=5_poison_seed=2333_arch=vgg19_bn_cifar10,upgd_0.005_eps=10.0_constraint=Linf_steps=100_mult=5_poison_seed=2333_arch=vgg19_bn_cifar10,0.6360262524335976,0.47578472663699933,0.16024152579659823,0.4115415291408895,0.2866945052530606,0.12484702388782887,0.996406,0.857187,0.13921899999999998,0.9997219518976783,0.8747393299040734,0.12498262199360488,2.9334185123443604,3.709479570388794,-0.7760610580444336,,,,,,
cifar10|vgg|upgd|0.005|||12.0|100.0|5.0#1,cifar10,vgg,upgd,0.005,0,all-to-one,,,12.0,100.0,5.0,upgd_0.005_eps=12.0_constraint=Linf_steps=100_mode=all2one_mult=5_poison_seed=2333_arch=vgg19_bn_cifar10,upgd_0.005_eps=12.0_constraint=Linf_steps=100_mult=5_poison_seed=2333_arch=vgg19_bn_cifar10,0.5449311526154702,0.5765341256496485,-0.03160297303417825,0.3255947039895942,0.3861323127904548,-0.060537608800860565,0.956562,0.718594,0.23796800000000007,0.9993048797441958,0.9094953426942861,0.08980953704990968,5.74307918548584,2.477492570877075,3.2655866146087646,,,,,,
cifar10|vgg|upgd|0.005|||16.0|100.0|5.0#1,cifar10,vgg,upgd,0.005,0,all-to-one,,,16.0,100.0,5.0,upgd_0.005_eps=16.0_constraint=Linf_steps=100_mode=all2one_mult=5_poison_seed=2333_arch=vgg19_bn_cifar10,upgd_0.005_eps=16.0_constraint=Linf_steps=100_mult=5_poison_seed=2333_arch=vgg19_bn_cifar10,0.35211959092806455,0.6706451083856246,-0.3185255174575601,0.21701656860659257,0.35078831991463,-0.13377175130803742,0.992344,0.745313,0.247031,0.9991658556930348,0.974836646739886,0.02432920895314883,4.001248836517334,5.229992866516113,-1.2287440299987793,,,,,,
cifar10|vgg|upgd|0.005|||20.0|100.0|5.0#1,cifar10,vgg,upgd,0.005,0,all-to-one,,,20.0,100.0,5.0,upgd_0.005_eps=20.0_constraint=Linf_steps=100_mode=all2one_mult=5_poison_seed=2333_arch=vgg19_bn_cifar10,upgd_0.005_eps=20.0_constraint=Linf_steps=100_mult=5_poison_seed=2333_arch=vgg19_bn_cifar10,0.4302846521300292,0.6095487408682214,-0.17926408873819222,0.28431664079620456,0.358577201379349,-0.07426056058314445,0.989375,0.901094,0.08828100000000005,0.9986097594883915,0.9895731961629362,0.009036563325455327,1.7700300216674805,1.7083865404129028,0.06164348125457764,,,,,,
cifar10|vgg|upgd|0.005|||24.0|100.0|5.0#1,cifar10,vgg,upgd,0.005,0,all-to-one,,,24.0,100.0,5.0,upgd_0.005_eps=24.0_constraint=Linf_steps=100_mode=all2one_mult=5_poison_seed=2333_arch=vgg19_bn_cifar10,upgd_0.005_eps=24.0_constraint=Linf_steps=100_mult=5_poison_seed=2333_arch=vgg19_bn_cifar10,0.3160434561482821,0.5427921087533156,-0.22674865260503352,0.19259799519203658,0.318082781246832,-0.1254847860547954,0.988125,0.887344,0.10078100000000001,0.9994439037953566,0.9958292784651744,0.0036146253301821973,3.0812771320343018,2.6068267822265625,0.47445034980773926,,,,,,
cifar10|vgg|upgd|0.01|||4.0|100.0|5.0#1,cifar10,vgg,upgd,0.01,0,all-to-one,,,4.0,100.0,5.0,upgd_0.010_eps=4.0_constraint=Linf_steps=100_mode=all2one_mult=5_poison_seed=2333_arch=vgg19_bn_cifar10,upgd_0.010_eps=4.0_constraint=Linf_steps=100_mult=5_poison_seed=2333_arch=vgg19_bn_cifar10,0.37124524076147813,0.7937768173758866,-0.42253157661440843,0.20674619418968132,0.5261341440191216,-0.3193879498294403,0.754062,0.576562,0.1775,0.9931878214931184,0.4116502154872793,0.581537606005839,1.6321165561676025,1.898325800895691,-0.2662092447280884,,,,,,
cifar10|vgg|upgd|0.01|||6.0|100.0|5.0#1,cifar10,vgg,upgd,0.01,0,all-to-one,,,6.0,100.0,5.0,upgd_0.010_eps=6.0_constraint=Linf_steps=100_mode=all2one_mult=5_poison_seed=2333_arch=vgg19_bn_cifar10,upgd_0.010_eps=6.0_constraint=Linf_steps=100_mult=5_poison_seed=2333_arch=vgg19_bn_cifar10,0.6216033459419885,0.8339620245245245,-0.212358678582536,0.3630899980512483,0.4951572095504173,-0.132067211499169,0.953125,0.765,0.188125,0.9969414708744613,0.6944251355484499,0.3025163353260114,5.080728530883789,4.617630958557129,0.46309757232666016,,,,,,
cifar10|vgg|upgd|0.01|||8.0|100.0|5.0#1,cifar10,vgg,upgd,0.01,0,all-to-one,,,8.0,100.0,5.0,upgd_0.010_eps=8.0_constraint=Linf_steps=100_mode=all2one_mult=5_poison_seed=2333_arch=vgg19_bn_cifar10,upgd_0.010_eps=8.0_constraint=Linf_steps=100_mult=5_poison_seed=2333_arch=vgg19_bn_cifar10,0.3653363122132629,0.618802983955437,-0.2534666717421741,0.24148856409227537,0.3822412699637925,-0.14075270587151711,0.991719,0.670625,0.321094,1.0,0.7300152926456277,0.2699847073543723,1.9470480680465698,4.13846492767334,-2.19141685962677,,,,,,
cifar10|vgg|upgd|0.01|||10.0|100.0|5.0#1,cifar10,vgg,upgd,0.01,0,all-to-one,,,10.0,100.0,5.0,upgd_0.010_eps=10.0_constraint=Linf_steps=100_mode=all2one_mult=5_poison_seed=2333_arch=vgg19_bn_cifar10,upgd_0.010_eps=10.0_constraint=Linf_steps=100_mult=5_poison_seed=2333_arch=vgg19_bn_cifar10,0.6212982875521558,0.6938260092980196,-0.07252772174586386,0.34572485777163586,0.3856555717774357,-0.03993071400579984,0.998281,0.814063,0.184218,0.9995829278465175,0.8634783817600444,0.13610454608647304,3.9260776042938232,2.162214994430542,1.7638626098632812,,,,,,
cifar10|vgg|upgd|0.01|||12.0|100.0|5.0#1,cifar10,vgg,upgd,0.01,0,all-to-one,,,12.0,100.0,5.0,upgd_0.010_eps=12.0_constraint=Linf_steps=100_mode=all2one_mult=5_poison_seed=2333_arch=vgg19_bn_cifar10,upgd_0.010_eps=12.0_constraint=Linf_steps=100_mult=5_poison_seed=2333_arch=vgg19_bn_cifar10,0.5742442956694007,0.6419536625860138,-0.06770936691661311,0.3205233325501359,0.39236398261487526,-0.07184065006473939,0.993437,0.587187,0.40625,1.0,0.8687612957041568,0.13123870429584317,4.463011264801025,2.666778087615967,1.7962331771850586,,,,,,
cifar10|vgg|upgd|0.01|||16.0|100.0|5.0#1,cifar10,vgg,upgd,0.01,0,all-to-one,,,16.0,100.0,5.0,upgd_0.010_eps=16.0_constraint=Linf_steps=100_mode=all2one_mult=5_poison_seed=2333_arch=vgg19_bn_cifar10,upgd_0.010_eps=16.0_constraint=Linf_steps=100_mult=5_poison_seed=2333_arch=vgg19_bn_cifar10,0.5959173765646731,0.48581299829157176,0.11010437827310138,0.3382283923984407,0.2703093870850837,0.06791900531335704,0.984375,0.850781,0.133594,0.9995829278465175,0.9765049353538162,0.02307799249270126,5.1517229080200195,2.221367597579956,2.9303553104400635,,,,,,
cifar10|vgg|upgd|0.01|||20.0|100.0|5.0#1,cifar10,vgg,upgd,0.01,0,all-to-one,,,20.0,100.0,5.0,upgd_0.010_eps=20.0_constraint=Linf_steps=100_mode=all2one_mult=5_poison_seed=2333_arch=vgg19_bn_cifar10,upgd_0.010_eps=20.0_constraint=Linf_steps=100_mult=5_poison_seed=2333_arch=vgg19_bn_cifar10,0.4070951991366105,0.48524895229169607,-0.07815375315508555,0.2719120751336206,0.26488074901260084,0.007031326121019754,0.991094,0.75125,0.23984400000000006,0.9983317113860698,0.9827610176560545,0.015570693730015295,4.525672435760498,4.771175861358643,-0.24550342559814453,,,,,,
cifar10|vgg|upgd|0.01|||24.0|100.0|5.0#1,cifar10,vgg,upgd,0.01,0,all-to-one,,,24.0,100.0,5.0,upgd_0.010_eps=24.0_constraint=Linf_steps=100_mode=all2one_mult=5_poison_seed=2333_arch=vgg19_bn_cifar10,upgd_0.010_eps=24.0_constraint=Linf_steps=100_mult=5_poison_seed=2333_arch=vgg19_bn_cifar10,0.35119105479071067,0.5569769540572792,-0.20578589926656854,0.199609000530532,0.36417374974900496,-0.16456474921847297,0.990469,0.784687,0.20578200000000002,0.9997219518976783,0.9902683164187405,0.00945363547893785,2.2266147136688232,2.1123158931732178,0.11429882049560547,,,,,,
cifar10|vgg|upgd|0.05|||4.0|100.0|5.0#1,cifar10,vgg,upgd,0.05,0,all-to-one,,,4.0,100.0,5.0,upgd_0.050_eps=4.0_constraint=Linf_steps=100_mode=all2one_mult=5_poison_seed=2333_arch=vgg19_bn_cifar10,upgd_0.050_eps=4.0_constraint=Linf_steps=100_mult=5_poison_seed=2333_arch=vgg19_bn_cifar10,0.2907531519921984,0.7041205092431113,-0.4133673572509129,0.14859012745277722,0.42890786618517784,-0.2803177387324006,0.815937,0.760938,0.05499900000000002,0.9979146392325873,0.7971639093563186,0.20075072987626863,2.336792469024658,1.7623599767684937,0.5744324922561646,,,,,,
cifar10|vgg|upgd|0.05|||6.0|100.0|5.0#1,cifar10,vgg,upgd,0.05,0,all-to-one,,,6.0,100.0,5.0,upgd_0.050_eps=6.0_constraint=Linf_steps=100_mode=all2one_mult=5_poison_seed=2333_arch=vgg19_bn_cifar10,upgd_0.050_eps=6.0_constraint=Linf_steps=100_mult=5_poison_seed=2333_arch=vgg19_bn_cifar10,0.3335802832452357,0.4025643140981341,-0.06898403085289839,0.18562139950396794,0.24787867972798605,-0.06225728022401811,0.909687,0.924687,-0.015000000000000013,0.9994439037953566,0.8046712081190046,0.19477269567635203,1.163762092590332,2.201181411743164,-1.037419319152832,,,,,,
cifar10|vgg|upgd|0.05|||8.0|100.0|5.0#1,cifar10,vgg,upgd,0.05,0,all-to-one,,,8.0,100.0,5.0,upgd_0.050_eps=8.0_constraint=Linf_steps=100_mode=all2one_mult=5_poison_seed=2333_arch=vgg19_bn_cifar10,upgd_0.050_eps=8.0_constraint=Linf_steps=100_mult=5_poison_seed=2333_arch=vgg19_bn_cifar10,0.1610496384872081,0.4191864007537688,-0.2581367622665607,0.10970255335891232,0.2402044424778903,-0.13050188911897798,0.997031,0.900625,0.09640599999999999,0.9998609759488392,0.885305157792298,0.11455581815654114,1.623942255973816,2.537144899368286,-0.9132026433944702,,,,,,
cifar10|vgg|upgd|0.05|||10.0|100.0|5.0#1,cifar10,vgg,upgd,0.05,0,all-to-one,,,10.0,100.0,5.0,upgd_0.050_eps=10.0_constraint=Linf_steps=100_mode=all2one_mult=5_poison_seed=2333_arch=vgg19_bn_cifar10,upgd_0.050_eps=10.0_constraint=Linf_steps=100_mult=5_poison_seed=2333_arch=vgg19_bn_cifar10,0.2290222742596969,0.6096749422632795,-0.38065266800358255,0.12762574381059144,0.36739511840982164,-0.2397693745992302,0.995781,0.907656,0.08812500000000001,1.0,0.9029612122897261,0.09703878771027385,2.901925802230835,5.646359920501709,-2.744434118270874,,,,,,
cifar10|vgg|upgd|0.05|||12.0|100.0|5.0#1,cifar10,vgg,upgd,0.05,0,all-to-one,,,12.0,100.0,5.0,upgd_0.050_eps=12.0_constraint=Linf_steps=100_mode=all2one_mult=5_poison_seed=2333_arch=vgg19_bn_cifar10,upgd_0.050_eps=12.0_constraint=Linf_steps=100_mult=5_poison_seed=2333_arch=vgg19_bn_cifar10,0.149374035520645,0.5385788043478261,-0.38920476882718114,0.1303764415554861,0.3362848121671873,-0.2059083706117012,0.995781,0.890781,0.10499999999999998,1.0,0.9528708466564716,0.04712915334352841,2.4226911067962646,3.2674851417541504,-0.8447940349578857,,,,,,
cifar10|vgg|upgd|0.05|||16.0|100.0|5.0#1,cifar10,vgg,upgd,0.05,0,all-to-one,,,16.0,100.0,5.0,upgd_0.050_eps=16.0_constraint=Linf_steps=100_mode=all2one_mult=5_poison_seed=2333_arch=vgg19_bn_cifar10,upgd_0.050_eps=16.0_constraint=Linf_steps=100_mult=5_poison_seed=2333_arch=vgg19_bn_cifar10,0.15880676091338797,0.45081055790960445,-0.2920037969962165,0.09438793458734862,0.25335844641353755,-0.15897051182618893,1.0,0.910156,0.08984400000000003,1.0,0.9842902822188239,0.015709717781176136,2.2901227474212646,4.247111797332764,-1.956989049911499,,,,,,
